Filename,Label,L_mean,A_mean,B_mean,ITA_Angle,Fitzpatrick,Used_ROIs
1456.jpg,Normal,155.6,141.73,140.74,40.85,Type_III,R_Cheek+L_Cheek+Forehead
14563.jpg,Normal,121.97,148.79,132.95,-23.68,Type_V,R_Cheek+L_Cheek+Forehead
14567.jpg,Normal,134.77,138.12,153.49,6.38,Type_V,R_Cheek+L_Cheek+Forehead
1457.jpg,Normal,123.55,133.33,129.81,-40.66,Type_VI,L_Cheek+Forehead
14575.jpg,Normal,126.52,136.83,138.52,-2.1,Type_V,R_Cheek+L_Cheek+Forehead
14663.jpg,Normal,111.29,152.46,160.94,-10.93,Type_V,R_Cheek+L_Cheek+Forehead
14666.jpg,Normal,110.63,131.15,139.89,-29.08,Type_V,R_Cheek+L_Cheek+Forehead
14669.jpg,Normal,95.88,136.6,141.98,-41.57,Type_VI,R_Cheek+Forehead
14676.jpg,Normal,72.63,138.94,146.05,-50.0,Type_VI,R_Cheek+L_Cheek+Forehead
14813.jpg,Normal,116.08,128.0,128.0,-89.99,Type_VI,R_Cheek+L_Cheek+Forehead
14816.jpg,Normal,12.98,130.97,131.1,-86.05,Type_VI,R_Cheek+L_Cheek+Forehead
14818.jpg,Normal,108.21,145.72,145.16,-23.78,Type_V,R_Cheek+L_Cheek+Forehead
14819.jpg,Normal,161.7,134.8,149.81,31.6,Type_III,R_Cheek+Forehead
1482.jpg,Normal,141.4,143.23,133.25,46.08,Type_II,R_Cheek+L_Cheek+Forehead
14823.jpg,Normal,126.16,140.42,143.96,-1.88,Type_V,R_Cheek+L_Cheek+Forehead
14825.jpg,Normal,182.42,135.85,128.86,87.72,Type_I,R_Cheek+L_Cheek+Forehead
14826.jpg,Normal,173.12,141.71,146.63,43.83,Type_II,R_Cheek+Forehead
14827.jpg,Normal,102.71,150.8,146.08,-28.27,Type_V,L_Cheek+Forehead
14897.jpg,Normal,51.43,138.59,132.64,-81.16,Type_VI,R_Cheek+L_Cheek+Forehead
14974.jpg,Normal,115.33,145.91,168.18,-6.77,Type_V,L_Cheek+Forehead
14975.jpg,Normal,138.21,149.68,146.76,12.62,Type_IV,R_Cheek+L_Cheek+Forehead
14985.jpg,Normal,200.06,134.84,152.68,49.07,Type_II,R_Cheek+L_Cheek+Forehead
14990.jpg,Normal,105.07,145.19,149.65,-22.12,Type_V,R_Cheek+L_Cheek+Forehead
14994.jpg,Normal,116.34,182.3,168.9,-6.11,Type_V,R_Cheek+L_Cheek+Forehead
14997.jpg,Normal,126.07,142.98,138.89,-2.95,Type_V,R_Cheek+L_Cheek+Forehead
14998.jpg,Normal,124.13,148.92,129.52,-40.95,Type_VI,R_Cheek+L_Cheek+Forehead
1500.jpg,Normal,144.37,136.46,143.68,22.87,Type_IV,R_Cheek+L_Cheek+Forehead
15000.jpg,Normal,118.53,145.03,153.15,-7.96,Type_V,R_Cheek+Forehead
15103.jpg,Normal,66.07,145.49,148.41,-49.73,Type_VI,L_Cheek+Forehead
15109.jpg,Normal,91.46,146.01,147.55,-35.86,Type_VI,R_Cheek+L_Cheek+Forehead
15113.jpg,Normal,139.52,138.52,146.32,14.43,Type_IV,R_Cheek+L_Cheek+Forehead
15114.jpg,Normal,86.98,149.83,152.97,-32.47,Type_VI,R_Cheek+Forehead
15116.jpg,Normal,119.24,140.41,128.83,-75.7,Type_VI,R_Cheek+Forehead
15119.jpg,Normal,118.55,148.05,144.29,-12.15,Type_V,R_Cheek+L_Cheek+Forehead
15123.jpg,Normal,162.68,170.18,161.9,22.15,Type_IV,L_Cheek+Forehead
15124.jpg,Normal,97.35,146.17,147.43,-31.31,Type_VI,R_Cheek+L_Cheek+Forehead
15125.jpg,Normal,88.24,138.04,132.29,-74.44,Type_VI,R_Cheek+L_Cheek+Forehead
15221.jpg,Normal,108.75,147.41,157.35,-14.06,Type_V,R_Cheek+L_Cheek+Forehead
15222.jpg,Normal,54.95,135.82,135.0,-76.18,Type_VI,L_Cheek+Forehead
15224.jpg,Normal,88.98,151.94,152.82,-31.33,Type_VI,L_Cheek+Forehead
15225.jpg,Normal,133.81,139.21,144.99,8.28,Type_V,R_Cheek+L_Cheek+Forehead
15231.jpg,Normal,164.01,135.31,135.33,62.88,Type_I,R_Cheek+L_Cheek+Forehead
15233.jpg,Normal,96.5,138.91,139.08,-47.65,Type_VI,R_Cheek+L_Cheek+Forehead
15239.jpg,Normal,96.29,150.84,149.06,-30.17,Type_VI,L_Cheek+Forehead
15242.jpg,Normal,131.03,138.78,141.37,5.92,Type_V,R_Cheek+L_Cheek+Forehead
15338.jpg,Normal,147.67,143.47,148.98,20.66,Type_IV,R_Cheek+L_Cheek+Forehead
15409.jpg,Normal,113.21,151.27,148.97,-14.97,Type_V,R_Cheek+L_Cheek+Forehead
15410.jpg,Normal,60.91,138.3,140.32,-64.74,Type_VI,L_Cheek+Forehead
15413.jpg,Normal,62.73,141.51,138.45,-67.64,Type_VI,R_Cheek+Forehead
15553.jpg,Normal,45.72,145.83,143.34,-64.44,Type_VI,R_Cheek+Forehead
15558.jpg,Normal,67.09,143.7,137.06,-69.08,Type_VI,R_Cheek+L_Cheek+Forehead
15561.jpg,Normal,72.44,149.83,156.8,-36.86,Type_VI,R_Cheek+L_Cheek+Forehead
15566.jpg,Normal,100.96,143.83,144.13,-32.83,Type_VI,R_Cheek+L_Cheek+Forehead
15572.jpg,Normal,100.82,137.59,143.33,-34.31,Type_VI,R_Cheek+L_Cheek+Forehead
15696.jpg,Normal,122.5,143.83,144.73,-6.68,Type_V,R_Cheek+L_Cheek+Forehead
15700.jpg,Normal,84.05,142.99,143.34,-48.01,Type_VI,R_Cheek+L_Cheek+Forehead
15705.jpg,Normal,91.31,150.77,144.12,-41.36,Type_VI,R_Cheek+L_Cheek+Forehead
15706.jpg,Normal,87.88,149.58,153.04,-31.82,Type_VI,R_Cheek+L_Cheek+Forehead
15707.jpg,Normal,83.27,137.82,139.61,-56.21,Type_VI,L_Cheek+Forehead
15709.jpg,Normal,105.8,142.02,136.11,-46.39,Type_VI,L_Cheek+Forehead
15786.jpg,Normal,50.57,134.97,136.72,-73.88,Type_VI,L_Cheek+Forehead
15880.jpg,Normal,146.35,146.82,145.25,23.2,Type_IV,R_Cheek+L_Cheek+Forehead
15885.jpg,Normal,84.91,146.48,145.89,-43.03,Type_VI,R_Cheek+L_Cheek+Forehead
15889.jpg,Normal,163.25,128.4,131.49,76.04,Type_I,R_Cheek+L_Cheek+Forehead
15890.jpg,Normal,103.99,143.43,147.51,-25.29,Type_V,R_Cheek+L_Cheek+Forehead
15899.jpg,Normal,182.32,142.25,143.53,54.16,Type_II,R_Cheek+L_Cheek+Forehead
15903.jpg,Normal,100.4,134.37,129.81,-80.33,Type_VI,L_Cheek+Forehead
15906.jpg,Normal,97.33,155.78,147.84,-30.81,Type_VI,R_Cheek+L_Cheek+Forehead
16001.jpg,Normal,90.1,156.93,156.92,-26.89,Type_V,R_Cheek+L_Cheek+Forehead
16002.jpg,Normal,91.97,138.99,144.44,-40.28,Type_VI,R_Cheek+Forehead
16013.jpg,Normal,77.22,140.13,147.74,-44.96,Type_VI,R_Cheek+L_Cheek+Forehead
16018.jpg,Normal,67.89,139.85,140.62,-61.64,Type_VI,R_Cheek+L_Cheek+Forehead
1602.jpg,Normal,78.5,141.31,144.96,-48.57,Type_VI,R_Cheek+L_Cheek+Forehead
16092.jpg,Normal,124.96,143.22,146.06,-3.15,Type_V,R_Cheek+Forehead
16093.jpg,Normal,150.09,145.25,146.25,25.89,Type_IV,R_Cheek+L_Cheek+Forehead
16094.jpg,Normal,112.94,152.51,157.38,-11.0,Type_V,R_Cheek+Forehead
16097.jpg,Normal,64.77,139.6,143.55,-57.7,Type_VI,R_Cheek+L_Cheek+Forehead
16103.jpg,Normal,138.56,148.16,154.32,9.35,Type_V,R_Cheek+Forehead
16104.jpg,Normal,106.94,137.63,147.08,-22.9,Type_V,L_Cheek+Forehead
16109.jpg,Normal,149.31,135.21,140.56,34.26,Type_III,L_Cheek+Forehead
16110.jpg,Normal,47.34,144.99,144.51,-62.3,Type_VI,R_Cheek+L_Cheek+Forehead
16119.jpg,Normal,137.44,133.45,139.5,18.72,Type_IV,R_Cheek+L_Cheek+Forehead
16121.jpg,Normal,113.6,140.16,167.7,-7.82,Type_V,R_Cheek+L_Cheek+Forehead
16153.jpg,Normal,137.69,144.96,147.48,11.6,Type_IV,R_Cheek+L_Cheek+Forehead
16181.jpg,Normal,157.18,144.96,143.12,37.59,Type_III,L_Cheek+Forehead
16219.jpg,Normal,159.9,138.25,141.27,43.75,Type_II,R_Cheek+L_Cheek+Forehead
1622.jpg,Normal,71.34,137.43,130.55,-83.4,Type_VI,R_Cheek+L_Cheek+Forehead
16221.jpg,Normal,48.84,136.08,133.67,-79.59,Type_VI,R_Cheek+L_Cheek+Forehead
16226.jpg,Normal,163.46,147.49,150.08,32.56,Type_III,R_Cheek+L_Cheek+Forehead
16238.jpg,Normal,106.64,145.4,166.43,-12.02,Type_V,R_Cheek+Forehead
16245.jpg,Normal,66.54,140.7,143.37,-57.26,Type_VI,R_Cheek+Forehead
16247.jpg,Normal,86.09,139.26,142.49,-48.25,Type_VI,R_Cheek+L_Cheek+Forehead
16273.jpg,Normal,32.2,135.38,135.25,-79.02,Type_VI,R_Cheek+Forehead
16400.jpg,Normal,54.84,145.01,144.4,-60.09,Type_VI,R_Cheek+L_Cheek+Forehead
16405.jpg,Normal,100.03,145.73,139.1,-44.15,Type_VI,R_Cheek+L_Cheek+Forehead
16407.jpg,Normal,104.02,128.69,132.77,-62.64,Type_VI,R_Cheek+L_Cheek+Forehead
16410.jpg,Normal,51.22,139.89,137.71,-72.02,Type_VI,R_Cheek+L_Cheek+Forehead
16411.jpg,Normal,96.04,142.63,141.44,-42.55,Type_VI,R_Cheek+L_Cheek+Forehead
16414.jpg,Normal,168.88,139.32,145.23,43.28,Type_II,R_Cheek+L_Cheek+Forehead
16463.jpg,Normal,77.32,143.6,133.33,-74.83,Type_VI,R_Cheek+L_Cheek+Forehead
16551.jpg,Normal,87.14,151.58,158.16,-27.69,Type_V,R_Cheek+L_Cheek+Forehead
1656.jpg,Normal,95.91,145.76,138.64,-49.35,Type_VI,R_Cheek+Forehead
16567.jpg,Normal,145.17,148.49,145.89,21.17,Type_IV,L_Cheek+Forehead
16568.jpg,Normal,112.75,157.25,158.19,-10.85,Type_V,L_Cheek+Forehead
16570.jpg,Normal,90.21,137.59,139.1,-52.81,Type_VI,R_Cheek+L_Cheek+Forehead
16573.jpg,Normal,143.2,137.82,143.78,21.31,Type_IV,R_Cheek+L_Cheek+Forehead
16574.jpg,Normal,116.04,146.51,151.4,-10.87,Type_V,R_Cheek+L_Cheek+Forehead
16576.jpg,Normal,134.55,154.42,124.12,-35.49,Type_VI,R_Cheek+L_Cheek+Forehead
16620.jpg,Normal,35.19,129.92,129.16,-88.17,Type_VI,R_Cheek+L_Cheek+Forehead
16642.jpg,Normal,116.31,146.12,145.16,-14.34,Type_V,R_Cheek+L_Cheek+Forehead
16643.jpg,Normal,80.82,142.46,148.45,-41.83,Type_VI,R_Cheek+L_Cheek+Forehead
16647.jpg,Normal,122.51,142.69,149.0,-5.32,Type_V,R_Cheek+L_Cheek+Forehead
16648.jpg,Normal,99.86,138.05,145.37,-31.96,Type_VI,R_Cheek+L_Cheek+Forehead
1666.jpg,Normal,116.42,138.96,143.98,-15.21,Type_V,R_Cheek+L_Cheek+Forehead
16661.jpg,Normal,112.71,146.01,149.49,-15.1,Type_V,R_Cheek+L_Cheek+Forehead
16748.jpg,Normal,88.93,155.16,159.29,-25.79,Type_V,R_Cheek+L_Cheek+Forehead
16750.jpg,Normal,132.27,181.31,187.03,1.81,Type_V,R_Cheek+Forehead
16753.jpg,Normal,144.54,138.65,146.32,20.04,Type_IV,R_Cheek+L_Cheek+Forehead
16757.jpg,Normal,83.25,136.43,134.78,-68.67,Type_VI,R_Cheek+L_Cheek+Forehead
16838.jpg,Normal,94.8,128.0,128.0,-90.0,Type_VI,R_Cheek+L_Cheek+Forehead
16844.jpg,Normal,160.98,140.19,146.33,35.61,Type_III,R_Cheek+Forehead
16845.jpg,Normal,71.57,144.46,146.26,-50.22,Type_VI,R_Cheek+L_Cheek+Forehead
16851.jpg,Normal,121.6,149.4,163.14,-3.77,Type_V,R_Cheek+Forehead
16853.jpg,Normal,114.14,147.14,150.21,-13.27,Type_V,R_Cheek+L_Cheek+Forehead
16891.jpg,Normal,73.28,142.48,140.59,-59.37,Type_VI,R_Cheek+L_Cheek+Forehead
16910.jpg,Normal,119.5,143.41,144.08,-11.04,Type_V,R_Cheek+L_Cheek+Forehead
16915.jpg,Normal,206.97,136.97,145.09,61.27,Type_I,R_Cheek+L_Cheek+Forehead
16917.jpg,Normal,113.41,152.12,149.97,-14.11,Type_V,R_Cheek+L_Cheek+Forehead
16923.jpg,Normal,59.22,139.87,146.72,-55.04,Type_VI,R_Cheek+L_Cheek+Forehead
16925.jpg,Normal,121.14,135.23,155.55,-5.17,Type_V,R_Cheek+L_Cheek+Forehead
17032.jpg,Normal,92.08,142.96,141.54,-45.73,Type_VI,R_Cheek+L_Cheek+Forehead
17034.jpg,Normal,91.33,146.18,146.89,-36.91,Type_VI,R_Cheek+L_Cheek+Forehead
17039.jpg,Normal,126.68,148.08,158.63,-0.6,Type_V,L_Cheek+Forehead
1704.jpg,Normal,130.66,138.15,136.44,8.35,Type_V,R_Cheek+L_Cheek+Forehead
17043.jpg,Normal,111.34,130.84,135.48,-40.28,Type_VI,L_Cheek+Forehead
17046.jpg,Normal,166.73,141.87,133.37,70.76,Type_I,R_Cheek+L_Cheek+Forehead
17052.jpg,Normal,86.55,149.03,147.78,-39.07,Type_VI,R_Cheek+L_Cheek+Forehead
17053.jpg,Normal,70.77,136.76,135.15,-72.19,Type_VI,R_Cheek+L_Cheek+Forehead
17125.jpg,Normal,29.0,133.26,131.37,-85.02,Type_VI,L_Cheek+Forehead
17134.jpg,Normal,111.2,149.05,150.32,-15.99,Type_V,R_Cheek+Forehead
17139.jpg,Normal,129.34,128.0,128.0,89.92,Type_I,R_Cheek+L_Cheek+Forehead
17142.jpg,Normal,100.04,144.43,147.16,-29.34,Type_V,R_Cheek+L_Cheek+Forehead
17148.jpg,Normal,61.4,145.27,147.29,-53.34,Type_VI,R_Cheek+L_Cheek+Forehead
17150.jpg,Normal,116.0,140.35,148.5,-12.41,Type_V,R_Cheek+L_Cheek+Forehead
17215.jpg,Normal,107.72,139.61,142.03,-28.94,Type_V,R_Cheek+L_Cheek+Forehead
17219.jpg,Normal,77.96,148.45,133.56,-74.04,Type_VI,R_Cheek+L_Cheek+Forehead
17318.jpg,Normal,71.47,153.57,141.68,-58.1,Type_VI,L_Cheek+Forehead
17319.jpg,Normal,163.17,148.18,144.84,39.71,Type_III,R_Cheek+L_Cheek+Forehead
17324.jpg,Normal,87.56,147.16,146.56,-40.16,Type_VI,R_Cheek+L_Cheek+Forehead
17443.jpg,Normal,89.12,136.41,136.36,-60.96,Type_VI,R_Cheek+Forehead
1745.jpg,Normal,104.51,158.76,149.57,-22.68,Type_V,R_Cheek+Forehead
17451.jpg,Normal,134.57,147.22,149.69,7.29,Type_V,R_Cheek+L_Cheek+Forehead
17455.jpg,Normal,113.79,139.3,141.82,-21.27,Type_V,L_Cheek+Forehead
17462.jpg,Normal,95.91,148.62,149.99,-29.4,Type_V,R_Cheek+L_Cheek+Forehead
17591.jpg,Normal,113.22,145.65,149.94,-14.32,Type_V,R_Cheek+L_Cheek+Forehead
17598.jpg,Normal,142.76,147.1,146.34,18.07,Type_IV,R_Cheek+Forehead
17603.jpg,Normal,110.76,147.11,146.97,-19.09,Type_V,R_Cheek+Forehead
17604.jpg,Normal,128.95,130.75,138.08,3.23,Type_V,R_Cheek+L_Cheek+Forehead
1761.jpg,Normal,148.01,143.64,144.01,26.68,Type_IV,R_Cheek+Forehead
1768.jpg,Normal,63.92,133.93,141.44,-61.68,Type_VI,R_Cheek+L_Cheek+Forehead
17688.jpg,Normal,138.37,127.61,132.4,44.13,Type_II,R_Cheek+L_Cheek+Forehead
177.jpg,Normal,100.68,135.49,149.34,-26.24,Type_V,R_Cheek+L_Cheek+Forehead
17708.jpg,Normal,176.1,138.96,136.44,66.11,Type_I,R_Cheek+Forehead
17745.jpg,Normal,99.53,144.72,144.46,-33.68,Type_VI,R_Cheek+L_Cheek+Forehead
17746.jpg,Normal,97.29,141.89,141.57,-41.12,Type_VI,R_Cheek+L_Cheek+Forehead
17749.jpg,Normal,68.4,152.06,153.94,-41.78,Type_VI,L_Cheek+Forehead
17751.jpg,Normal,140.55,139.76,140.37,22.48,Type_IV,R_Cheek+L_Cheek+Forehead
17761.jpg,Normal,69.74,139.21,149.53,-46.46,Type_VI,R_Cheek+L_Cheek+Forehead
17762.jpg,Normal,71.4,133.44,140.03,-61.32,Type_VI,R_Cheek+L_Cheek+Forehead
17763.jpg,Normal,126.64,144.55,150.34,-0.87,Type_V,R_Cheek+L_Cheek+Forehead
1784.jpg,Normal,87.49,139.84,139.25,-54.36,Type_VI,R_Cheek+Forehead
17840.jpg,Normal,128.72,139.25,139.89,2.3,Type_V,R_Cheek+L_Cheek+Forehead
17843.jpg,Normal,89.63,149.45,149.97,-34.05,Type_VI,R_Cheek+L_Cheek+Forehead
17844.jpg,Normal,102.5,127.13,147.81,-26.34,Type_V,R_Cheek+L_Cheek+Forehead
17857.jpg,Normal,185.64,143.64,148.09,48.62,Type_II,R_Cheek+L_Cheek+Forehead
1786.jpg,Normal,125.71,146.8,143.42,-2.61,Type_V,R_Cheek+L_Cheek+Forehead
17860.jpg,Normal,187.39,144.72,143.83,56.03,Type_I,L_Cheek+Forehead
17862.jpg,Normal,50.23,138.78,140.76,-67.17,Type_VI,L_Cheek+Forehead
17863.jpg,Normal,118.73,145.79,148.42,-9.57,Type_V,R_Cheek+L_Cheek+Forehead
17900.jpg,Normal,128.02,135.1,129.62,7.24,Type_V,R_Cheek+L_Cheek+Forehead
17905.jpg,Normal,112.04,142.03,140.86,-25.24,Type_V,R_Cheek+L_Cheek+Forehead
17908.jpg,Normal,118.89,142.57,143.5,-12.29,Type_V,R_Cheek+L_Cheek+Forehead
17915.jpg,Normal,179.96,141.25,136.02,68.71,Type_I,R_Cheek+L_Cheek+Forehead
17919.jpg,Normal,87.72,141.43,133.84,-69.49,Type_VI,R_Cheek+L_Cheek+Forehead
1792.jpg,Normal,170.81,140.16,143.97,46.76,Type_II,R_Cheek+L_Cheek+Forehead
17922.jpg,Normal,143.97,138.01,134.9,43.12,Type_II,R_Cheek+L_Cheek+Forehead
1803.jpg,Normal,179.99,135.92,129.07,87.03,Type_I,R_Cheek+L_Cheek+Forehead
18031.jpg,Normal,132.63,144.18,139.71,9.75,Type_V,R_Cheek+L_Cheek+Forehead
18032.jpg,Normal,118.95,140.03,144.4,-11.55,Type_V,R_Cheek+L_Cheek+Forehead
18034.jpg,Normal,177.43,142.41,174.0,23.06,Type_IV,R_Cheek+Forehead
18039.jpg,Normal,147.25,148.2,148.36,20.83,Type_IV,R_Cheek+L_Cheek+Forehead
18047.jpg,Normal,122.93,144.94,148.91,-4.9,Type_V,R_Cheek+L_Cheek+Forehead
18113.jpg,Normal,102.4,143.07,139.77,-39.92,Type_VI,R_Cheek+Forehead
18114.jpg,Normal,126.62,147.48,158.25,-0.65,Type_V,R_Cheek+L_Cheek+Forehead
18119.jpg,Normal,59.88,140.23,139.01,-67.46,Type_VI,R_Cheek+L_Cheek+Forehead
18129.jpg,Normal,112.45,158.15,154.43,-12.59,Type_V,R_Cheek+L_Cheek+Forehead
18133.jpg,Normal,55.82,136.87,138.03,-70.36,Type_VI,R_Cheek+L_Cheek+Forehead
18139.jpg,Normal,129.85,148.05,152.34,2.17,Type_V,R_Cheek+L_Cheek+Forehead
18303.jpg,Normal,126.47,143.42,146.43,-1.26,Type_V,R_Cheek+L_Cheek+Forehead
18307.jpg,Normal,129.75,143.41,143.57,3.25,Type_V,R_Cheek+L_Cheek+Forehead
18310.jpg,Normal,170.28,137.65,128.45,88.47,Type_I,R_Cheek+L_Cheek+Forehead
18315.jpg,Normal,68.66,141.54,149.47,-47.07,Type_VI,L_Cheek+Forehead
18318.jpg,Normal,148.4,134.44,148.38,21.9,Type_IV,R_Cheek+L_Cheek+Forehead
18321.jpg,Normal,109.45,153.74,161.45,-11.95,Type_V,R_Cheek+L_Cheek+Forehead
18322.jpg,Normal,148.31,143.44,156.14,16.17,Type_IV,L_Cheek+Forehead
18326.jpg,Normal,85.83,142.07,145.5,-43.04,Type_VI,R_Cheek+L_Cheek+Forehead
18334.jpg,Normal,123.83,144.86,150.85,-3.61,Type_V,R_Cheek+L_Cheek+Forehead
18448.jpg,Normal,120.47,146.12,145.14,-9.14,Type_V,R_Cheek+Forehead
18452.jpg,Normal,157.03,150.17,149.12,28.73,Type_III,R_Cheek+L_Cheek+Forehead
18453.jpg,Normal,187.72,141.0,140.79,61.56,Type_I,R_Cheek+L_Cheek+Forehead
18456.jpg,Normal,49.47,131.48,137.06,-73.51,Type_VI,R_Cheek+L_Cheek+Forehead
18466.jpg,Normal,147.54,145.26,182.59,8.19,Type_V,R_Cheek+Forehead
18469.jpg,Normal,83.25,141.5,142.69,-49.76,Type_VI,R_Cheek+Forehead
18538.jpg,Normal,105.03,139.9,139.82,-36.71,Type_VI,R_Cheek+L_Cheek+Forehead
1855.jpg,Normal,126.95,128.0,128.0,-89.73,Type_VI,R_Cheek+L_Cheek+Forehead
18550.jpg,Normal,146.07,144.05,152.28,16.69,Type_IV,R_Cheek+L_Cheek+Forehead
18632.jpg,Normal,122.03,139.44,137.72,-12.46,Type_V,R_Cheek+L_Cheek+Forehead
18633.jpg,Normal,113.52,144.46,147.87,-15.42,Type_V,R_Cheek+L_Cheek+Forehead
18636.jpg,Normal,110.77,131.96,147.01,-19.04,Type_V,R_Cheek+L_Cheek+Forehead
18638.jpg,Normal,31.2,138.73,134.17,-80.72,Type_VI,R_Cheek+L_Cheek+Forehead
18719.jpg,Normal,116.43,144.94,138.05,-23.35,Type_V,R_Cheek+L_Cheek+Forehead
18721.jpg,Normal,113.64,150.23,149.66,-14.09,Type_V,R_Cheek+Forehead
18871.jpg,Normal,88.64,142.42,142.76,-45.91,Type_VI,R_Cheek+L_Cheek+Forehead
18886.jpg,Normal,108.01,136.42,139.24,-34.21,Type_VI,R_Cheek+Forehead
18889.jpg,Normal,79.7,137.42,140.02,-57.33,Type_VI,R_Cheek+L_Cheek+Forehead
18984.jpg,Normal,110.51,136.46,151.09,-16.09,Type_V,R_Cheek+L_Cheek+Forehead
18985.jpg,Normal,80.57,145.6,148.13,-42.43,Type_VI,R_Cheek+L_Cheek+Forehead
18986.jpg,Normal,127.18,147.19,153.92,-0.28,Type_V,L_Cheek+Forehead
18987.jpg,Normal,90.85,151.07,150.14,-32.98,Type_VI,L_Cheek+Forehead
18988.jpg,Normal,123.78,139.6,159.36,-2.66,Type_V,R_Cheek+L_Cheek+Forehead
1899.jpg,Normal,62.5,133.34,132.41,-80.18,Type_VI,R_Cheek+L_Cheek+Forehead
18991.jpg,Normal,122.06,145.54,146.08,-6.72,Type_V,R_Cheek+L_Cheek+Forehead
18994.jpg,Normal,75.73,140.87,145.95,-48.52,Type_VI,R_Cheek+L_Cheek+Forehead
18997.jpg,Normal,130.67,146.1,130.52,26.19,Type_IV,R_Cheek+Forehead
18999.jpg,Normal,89.41,138.06,141.62,-47.64,Type_VI,R_Cheek+L_Cheek+Forehead
190.jpg,Normal,86.07,140.12,133.75,-70.52,Type_VI,R_Cheek+L_Cheek+Forehead
19000.jpg,Normal,136.57,134.96,129.71,64.28,Type_I,R_Cheek+L_Cheek+Forehead
19005.jpg,Normal,89.06,157.06,161.4,-24.29,Type_V,R_Cheek+Forehead
19007.jpg,Normal,92.93,146.46,148.2,-33.86,Type_VI,R_Cheek+Forehead
19102.jpg,Normal,106.42,143.07,140.18,-34.16,Type_VI,R_Cheek+L_Cheek+Forehead
19104.jpg,Normal,112.5,128.78,128.66,-83.55,Type_VI,R_Cheek+L_Cheek+Forehead
19111.jpg,Normal,93.36,128.0,128.0,-90.0,Type_VI,R_Cheek+L_Cheek+Forehead
19117.jpg,Normal,43.5,149.95,124.33,83.64,Type_I,L_Cheek+Forehead
19120.jpg,Normal,126.1,152.24,154.66,-1.18,Type_V,R_Cheek+L_Cheek+Forehead
19123.jpg,Normal,46.33,140.88,137.39,-73.56,Type_VI,R_Cheek+Forehead
19125.jpg,Normal,161.73,142.81,149.58,31.87,Type_III,R_Cheek+Forehead
19203.jpg,Normal,68.22,135.76,135.64,-71.81,Type_VI,R_Cheek+Forehead
19205.jpg,Normal,156.97,128.48,144.04,35.77,Type_III,R_Cheek+Forehead
19217.jpg,Normal,176.1,143.08,148.12,43.45,Type_II,R_Cheek+L_Cheek+Forehead
19219.jpg,Normal,116.31,154.91,160.44,-7.71,Type_V,R_Cheek+Forehead
19225.jpg,Normal,111.4,141.26,142.56,-23.45,Type_V,R_Cheek+L_Cheek+Forehead
19227.jpg,Normal,104.97,133.44,137.97,-41.54,Type_VI,R_Cheek+L_Cheek+Forehead
19232.jpg,Normal,102.21,140.71,148.0,-26.38,Type_V,R_Cheek+L_Cheek+Forehead
1926.jpg,Normal,85.24,142.54,139.88,-54.37,Type_VI,R_Cheek+L_Cheek+Forehead
19291.jpg,Normal,63.9,123.08,144.49,-56.53,Type_VI,R_Cheek+L_Cheek+Forehead
19298.jpg,Normal,71.21,149.19,146.58,-49.91,Type_VI,R_Cheek+L_Cheek+Forehead
193.jpg,Normal,134.71,153.85,160.04,5.04,Type_V,R_Cheek+Forehead
19302.jpg,Normal,132.64,142.05,138.97,10.41,Type_IV,R_Cheek+Forehead
19418.jpg,Normal,113.68,146.12,137.76,-29.04,Type_V,R_Cheek+L_Cheek+Forehead
19419.jpg,Normal,70.68,163.78,159.34,-35.42,Type_VI,R_Cheek+L_Cheek+Forehead
19426.jpg,Normal,142.53,143.11,150.72,14.54,Type_IV,R_Cheek+L_Cheek+Forehead
19438.jpg,Normal,105.27,144.31,150.21,-21.43,Type_V,R_Cheek+L_Cheek+Forehead
19441.jpg,Normal,54.42,140.95,131.74,-82.56,Type_VI,R_Cheek+L_Cheek+Forehead
19469.jpg,Normal,136.2,148.33,148.3,9.54,Type_V,R_Cheek+L_Cheek+Forehead
19530.jpg,Normal,108.89,146.0,148.05,-20.0,Type_V,R_Cheek+L_Cheek+Forehead
19532.jpg,Normal,150.54,134.01,138.67,40.26,Type_III,L_Cheek+Forehead
19536.jpg,Normal,113.1,144.75,146.91,-16.63,Type_V,R_Cheek+Forehead
19541.jpg,Normal,126.59,140.07,148.02,-1.02,Type_V,R_Cheek+Forehead
19547.jpg,Normal,115.45,134.13,130.23,-64.78,Type_VI,L_Cheek+Forehead
19594.jpg,Normal,115.06,157.62,143.16,-17.84,Type_V,R_Cheek+L_Cheek+Forehead
19610.jpg,Normal,136.41,143.71,147.23,10.3,Type_IV,R_Cheek+Forehead
19611.jpg,Normal,110.24,152.76,137.78,-34.7,Type_VI,R_Cheek+L_Cheek+Forehead
19616.jpg,Normal,133.42,150.4,150.94,5.78,Type_V,R_Cheek+L_Cheek+Forehead
19623.jpg,Normal,90.39,157.43,163.49,-22.3,Type_V,R_Cheek+L_Cheek+Forehead
19627.jpg,Normal,114.14,135.27,141.28,-21.53,Type_V,R_Cheek+L_Cheek+Forehead
19628.jpg,Normal,65.89,131.01,138.71,-66.09,Type_VI,R_Cheek+L_Cheek+Forehead
19629.jpg,Normal,92.58,146.38,160.53,-22.83,Type_V,R_Cheek+L_Cheek+Forehead
19673.jpg,Normal,31.05,146.01,145.14,-65.63,Type_VI,L_Cheek+Forehead
