Filename,Label,L_mean,A_mean,B_mean,ITA_Angle,Fitzpatrick
19530.jpg,Normal,123.56,148.62,149.81,-4.05,Type_V
19532.jpg,Normal,164.56,132.22,136.89,58.56,Type_I
19536.jpg,Normal,112.48,143.28,148.56,-15.98,Type_V
19541.jpg,Normal,148.62,140.24,148.54,21.96,Type_IV
19547.jpg,Normal,114.68,133.46,130.04,-67.95,Type_VI
19594.jpg,Normal,129.09,156.95,144.59,2.15,Type_V
19610.jpg,Normal,148.47,145.59,148.06,22.29,Type_IV
19611.jpg,Normal,115.59,154.58,137.45,-26.3,Type_V
19616.jpg,Normal,153.67,151.15,154.1,21.46,Type_IV
19623.jpg,Normal,84.95,158.05,163.67,-25.07,Type_V
19627.jpg,Normal,115.33,135.07,138.89,-23.68,Type_V
19628.jpg,Normal,71.89,130.84,139.76,-61.67,Type_VI
19629.jpg,Normal,105.83,149.62,165.28,-12.84,Type_V
19673.jpg,Normal,31.28,146.77,145.06,-65.68,Type_VI
19721.jpg,Normal,176.46,135.84,138.69,60.89,Type_I
19726.jpg,Normal,145.74,130.93,153.71,15.54,Type_IV
1973.jpg,Normal,109.14,137.99,153.55,-15.74,Type_V
19730.jpg,Normal,84.44,134.8,148.71,-39.19,Type_VI
19736.jpg,Normal,156.89,128.0,128.0,90.0,Type_I
19743.jpg,Normal,107.0,137.6,144.35,-26.18,Type_V
19748.jpg,Normal,138.65,147.21,145.35,14.15,Type_IV
19894.jpg,Normal,120.91,138.59,157.12,-5.07,Type_V
19895.jpg,Normal,122.6,138.0,137.11,-11.9,Type_V
19897.jpg,Normal,163.94,132.81,131.36,76.77,Type_I
19898.jpg,Normal,82.39,148.97,136.37,-64.69,Type_VI
19910.jpg,Normal,176.21,144.78,152.42,38.03,Type_III
20001.jpg,Normal,97.66,136.73,145.8,-33.31,Type_VI
20017.jpg,Normal,160.83,143.61,143.59,39.97,Type_III
20022.jpg,Normal,106.98,128.0,128.0,-90.0,Type_VI
20023.jpg,Normal,118.86,139.89,142.64,-13.03,Type_V
20118.jpg,Normal,54.39,141.05,144.66,-59.83,Type_VI
20119.jpg,Normal,77.95,140.0,137.25,-64.53,Type_VI
20128.jpg,Normal,156.15,140.91,139.3,44.83,Type_II
20129.jpg,Normal,87.03,136.48,153.2,-32.2,Type_VI
20246.jpg,Normal,93.27,145.79,144.71,-38.79,Type_VI
20247.jpg,Normal,165.89,132.34,150.27,34.06,Type_III
20250.jpg,Normal,213.71,138.35,132.71,82.07,Type_I
20251.jpg,Normal,151.0,141.16,156.25,18.06,Type_IV
20254.jpg,Normal,161.41,145.38,145.08,37.91,Type_III
20262.jpg,Normal,83.08,142.76,133.37,-72.86,Type_VI
20268.jpg,Normal,131.72,137.03,137.74,9.66,Type_V
20270.jpg,Normal,57.93,139.84,139.22,-67.64,Type_VI
20273.jpg,Normal,82.61,134.07,141.16,-53.22,Type_VI
20389.jpg,Normal,36.29,142.29,141.76,-68.96,Type_VI
20394.jpg,Normal,176.98,145.72,151.8,39.19,Type_III
2040.jpg,Normal,99.44,155.84,166.4,-15.99,Type_V
20404.jpg,Normal,150.82,144.73,150.77,21.88,Type_IV
20492.jpg,Normal,121.68,137.7,137.11,-14.07,Type_V
20495.jpg,Normal,110.77,145.18,155.53,-13.41,Type_V
20499.jpg,Normal,117.97,146.18,142.19,-14.76,Type_V
20506.jpg,Normal,164.16,141.08,113.3,-44.36,Type_VI
20513.jpg,Normal,124.37,139.09,144.52,-4.25,Type_V
2052.jpg,Normal,88.82,141.56,145.41,-41.07,Type_VI
20520.jpg,Normal,96.02,142.27,144.42,-36.93,Type_VI
20612.jpg,Normal,118.14,140.86,139.55,-17.62,Type_V
20614.jpg,Normal,46.89,135.57,137.35,-73.52,Type_VI
20622.jpg,Normal,119.15,154.75,158.62,-6.1,Type_V
20628.jpg,Normal,93.57,147.34,153.0,-28.03,Type_V
20775.jpg,Normal,112.83,144.88,153.69,-12.63,Type_V
20784.jpg,Normal,182.82,128.0,128.0,90.0,Type_I
2079.jpg,Normal,175.62,147.41,148.2,43.04,Type_II
20794.jpg,Normal,78.85,139.86,135.27,-69.13,Type_VI
20922.jpg,Normal,157.78,152.61,119.42,-54.14,Type_VI
20927.jpg,Normal,158.87,155.01,150.37,28.81,Type_III
21056.jpg,Normal,174.44,142.34,142.05,52.64,Type_II
21060.jpg,Normal,117.98,139.34,132.71,-38.42,Type_VI
21065.jpg,Normal,78.01,137.35,131.2,-80.63,Type_VI
21066.jpg,Normal,71.68,147.06,144.66,-52.73,Type_VI
21242.jpg,Normal,187.15,148.64,147.05,50.84,Type_II
21311.jpg,Normal,92.84,135.26,130.92,-77.87,Type_VI
21319.jpg,Normal,115.21,140.76,140.88,-20.51,Type_V
21330.jpg,Normal,98.01,141.7,143.99,-35.87,Type_VI
21368.jpg,Normal,73.52,138.87,138.69,-63.21,Type_VI
21369.jpg,Normal,182.08,144.38,145.59,50.59,Type_II
21372.jpg,Normal,110.37,147.28,152.35,-15.42,Type_V
21468.jpg,Normal,76.22,138.84,146.03,-48.12,Type_VI
21469.jpg,Normal,90.21,145.89,139.24,-52.46,Type_VI
21488.jpg,Normal,135.36,139.34,130.5,50.97,Type_II
2149.jpg,Normal,91.13,145.62,150.25,-32.66,Type_VI
21582.jpg,Normal,98.38,133.21,145.82,-32.65,Type_VI
21588.jpg,Normal,77.07,139.86,134.59,-71.57,Type_VI
2159.jpg,Normal,66.91,136.55,141.21,-60.93,Type_VI
21596.jpg,Normal,173.53,142.89,150.3,38.99,Type_III
21597.jpg,Normal,72.66,140.18,140.29,-60.25,Type_VI
21598.jpg,Normal,116.02,145.81,136.1,-29.08,Type_V
21600.jpg,Normal,102.49,162.33,118.14,44.86,Type_II
2161.jpg,Normal,176.29,131.3,134.08,72.38,Type_I
21722.jpg,Normal,95.57,140.48,145.12,-36.19,Type_VI
21724.jpg,Normal,151.08,146.13,151.55,21.44,Type_IV
21726.jpg,Normal,133.97,142.73,139.57,12.36,Type_IV
21728.jpg,Normal,105.61,143.11,134.66,-52.2,Type_VI
2173.jpg,Normal,61.45,135.28,146.94,-53.83,Type_VI
21738.jpg,Normal,81.01,141.35,144.42,-47.98,Type_VI
21864.jpg,Normal,67.77,142.45,143.0,-57.36,Type_VI
21869.jpg,Normal,95.17,141.35,150.09,-29.86,Type_V
2187.jpg,Normal,71.73,135.28,147.25,-48.65,Type_VI
21875.jpg,Normal,188.23,141.37,180.3,24.48,Type_IV
21877.jpg,Normal,137.59,147.13,142.79,14.97,Type_IV
21882.jpg,Normal,75.4,137.57,136.39,-67.68,Type_VI
21884.jpg,Normal,45.98,127.87,128.47,-89.16,Type_VI
21885.jpg,Normal,68.07,128.0,128.0,-90.0,Type_VI
21886.jpg,Normal,89.97,145.53,149.0,-35.03,Type_VI
21888.jpg,Normal,141.34,143.31,140.58,23.34,Type_IV
22000.jpg,Normal,132.57,139.06,140.84,8.8,Type_V
22012.jpg,Normal,161.28,138.64,155.17,25.99,Type_IV
22013.jpg,Normal,102.64,138.11,137.83,-44.77,Type_VI
22014.jpg,Normal,173.53,129.39,137.55,62.11,Type_I
22018.jpg,Normal,91.98,141.13,142.55,-43.75,Type_VI
22020.jpg,Normal,181.16,151.13,148.02,46.43,Type_II
22115.jpg,Normal,117.93,140.58,137.97,-20.63,Type_V
22126.jpg,Normal,193.61,134.4,145.73,55.63,Type_I
22133.jpg,Normal,184.07,135.51,140.51,60.59,Type_I
22235.jpg,Normal,70.86,138.5,137.2,-67.5,Type_VI
22238.jpg,Normal,129.05,128.85,137.16,3.8,Type_V
22239.jpg,Normal,87.58,144.19,153.39,-31.66,Type_VI
22240.jpg,Normal,132.29,153.86,155.0,3.98,Type_V
22244.jpg,Normal,131.45,137.02,154.8,3.3,Type_V
22330.jpg,Normal,119.61,154.96,157.71,-5.95,Type_V
22344.jpg,Normal,90.31,145.2,138.64,-53.9,Type_VI
22410.jpg,Normal,78.23,157.92,146.59,-46.1,Type_VI
22524.jpg,Normal,114.52,149.37,154.13,-11.02,Type_V
22529.jpg,Normal,107.18,138.78,137.22,-40.82,Type_VI
22532.jpg,Normal,144.89,139.45,143.75,23.4,Type_IV
22533.jpg,Normal,131.74,130.74,150.24,4.28,Type_V
22645.jpg,Normal,145.32,145.62,139.22,31.92,Type_III
22646.jpg,Normal,140.21,142.78,131.2,57.32,Type_I
2265.jpg,Normal,101.34,132.91,140.44,-39.51,Type_VI
22654.jpg,Normal,110.04,141.43,141.24,-27.35,Type_V
22658.jpg,Normal,104.37,148.33,143.9,-29.71,Type_V
22726.jpg,Normal,62.04,138.58,136.43,-71.82,Type_VI
22728.jpg,Normal,147.69,136.65,142.0,29.48,Type_III
22736.jpg,Normal,154.99,140.59,146.97,29.61,Type_III
22744.jpg,Normal,72.82,151.15,151.63,-42.22,Type_VI
22746.jpg,Normal,122.52,148.09,155.75,-4.02,Type_V
22747.jpg,Normal,174.97,139.66,153.76,35.86,Type_III
22863.jpg,Normal,96.1,128.0,128.0,-90.0,Type_VI
22873.jpg,Normal,136.31,140.55,134.74,27.14,Type_IV
22875.jpg,Normal,124.05,148.36,144.18,-4.79,Type_V
22881.jpg,Normal,143.43,162.41,176.42,7.35,Type_V
22882.jpg,Normal,119.55,141.32,148.33,-8.72,Type_V
22929.jpg,Normal,68.26,136.37,132.86,-78.18,Type_VI
22972.jpg,Normal,57.48,143.7,143.83,-60.03,Type_VI
22975.jpg,Normal,183.84,148.62,148.05,47.77,Type_II
22979.jpg,Normal,140.31,138.8,143.7,17.75,Type_IV
22980.jpg,Normal,99.79,150.55,152.02,-24.34,Type_V
22982.jpg,Normal,85.23,143.32,139.8,-54.56,Type_VI
22989.jpg,Normal,105.33,147.48,146.2,-25.52,Type_V
22990.jpg,Normal,136.94,168.89,158.43,6.93,Type_V
22991.jpg,Normal,85.73,142.21,145.04,-43.87,Type_VI
23078.jpg,Normal,148.48,146.55,160.5,14.21,Type_IV
23095.jpg,Normal,116.48,144.04,137.64,-24.13,Type_V
23146.jpg,Normal,88.66,145.12,146.26,-39.84,Type_VI
23149.jpg,Normal,107.37,141.21,140.82,-31.61,Type_VI
2315.jpg,Normal,174.82,148.58,154.58,34.92,Type_III
23151.jpg,Normal,213.8,134.42,133.52,80.73,Type_I
23153.jpg,Normal,152.51,144.25,150.38,23.66,Type_IV
23161.jpg,Normal,205.85,134.45,135.1,76.99,Type_I
23166.jpg,Normal,85.96,145.28,145.9,-42.31,Type_VI
23167.jpg,Normal,118.87,150.43,141.55,-14.02,Type_V
23168.jpg,Normal,111.27,148.94,132.95,-52.12,Type_VI
23286.jpg,Normal,102.01,138.6,138.92,-42.48,Type_VI
23287.jpg,Normal,103.18,146.84,147.04,-26.61,Type_V
2329.jpg,Normal,23.56,135.79,138.07,-76.12,Type_VI
23296.jpg,Normal,63.68,128.0,128.0,-90.0,Type_VI
23299.jpg,Normal,123.25,144.06,146.88,-5.04,Type_V
23439.jpg,Normal,146.75,151.9,143.07,26.61,Type_IV
23445.jpg,Normal,217.87,134.48,161.26,46.82,Type_II
23446.jpg,Normal,170.0,140.68,142.2,49.58,Type_II
23517.jpg,Normal,128.27,142.17,152.16,0.72,Type_V
23523.jpg,Normal,137.21,151.68,156.97,7.49,Type_V
23621.jpg,Normal,66.75,146.11,141.88,-59.78,Type_VI
23622.jpg,Normal,190.54,147.16,151.75,46.15,Type_II
23624.jpg,Normal,141.04,148.23,147.59,15.16,Type_IV
23627.jpg,Normal,93.01,166.7,158.12,-24.19,Type_V
23629.jpg,Normal,143.03,147.8,152.64,13.89,Type_IV
23631.jpg,Normal,135.23,134.91,151.37,7.39,Type_V
23632.jpg,Normal,120.69,142.98,131.95,-34.08,Type_VI
23633.jpg,Normal,120.46,144.36,138.86,-14.27,Type_V
23639.jpg,Normal,165.04,142.86,150.28,33.46,Type_III
23640.jpg,Normal,56.47,135.94,138.17,-69.93,Type_VI
23641.jpg,Normal,107.93,148.02,150.19,-19.08,Type_V
23644.jpg,Normal,153.76,144.84,146.15,29.57,Type_III
23746.jpg,Normal,71.57,152.04,146.81,-49.39,Type_VI
23753.jpg,Normal,153.64,148.14,143.04,34.28,Type_III
23824.jpg,Normal,84.66,137.63,137.42,-60.72,Type_VI
23893.jpg,Normal,110.2,137.5,138.88,-31.94,Type_VI
23895.jpg,Normal,167.3,137.69,151.2,33.93,Type_III
23899.jpg,Normal,149.49,146.62,145.27,26.54,Type_IV
23900.jpg,Normal,111.19,139.52,145.32,-20.26,Type_V
23907.jpg,Normal,153.54,145.01,146.89,28.4,Type_III
23909.jpg,Normal,144.38,150.02,151.91,15.48,Type_IV
23912.jpg,Normal,127.21,142.62,139.86,-0.54,Type_V
23914.jpg,Normal,122.28,147.6,151.66,-4.94,Type_V
24025.jpg,Normal,111.97,153.21,150.08,-15.42,Type_V
24026.jpg,Normal,62.29,140.83,139.77,-65.29,Type_VI
24027.jpg,Normal,161.82,131.72,137.92,53.59,Type_II
24029.jpg,Normal,242.15,125.08,145.26,69.0,Type_I
24032.jpg,Normal,125.35,144.13,134.08,-7.91,Type_V
24039.jpg,Normal,131.11,155.67,147.96,4.06,Type_V
24040.jpg,Normal,72.05,129.16,140.35,-60.41,Type_VI
24171.jpg,Normal,119.64,151.9,152.84,-7.07,Type_V
24183.jpg,Normal,118.82,141.81,145.33,-11.1,Type_V
24185.jpg,Normal,171.28,128.87,129.76,84.14,Type_I
24233.jpg,Normal,73.07,142.94,144.05,-53.06,Type_VI
24235.jpg,Normal,64.1,135.8,141.34,-61.78,Type_VI
24240.jpg,Normal,148.22,150.61,150.32,20.01,Type_IV
24241.jpg,Normal,53.67,142.76,147.05,-56.66,Type_VI
24242.jpg,Normal,106.19,144.82,154.73,-17.37,Type_V
24253.jpg,Normal,104.47,139.46,129.77,-78.92,Type_VI
24487.jpg,Normal,85.4,135.97,144.17,-45.6,Type_VI
24488.jpg,Normal,97.43,139.42,148.6,-29.79,Type_V
24495.jpg,Normal,148.99,138.44,151.1,20.05,Type_IV
24496.jpg,Normal,79.5,155.74,137.85,-62.38,Type_VI
245.jpg,Normal,164.48,144.99,162.94,22.54,Type_IV
2450.jpg,Normal,138.75,150.28,162.48,7.3,Type_V
24500.jpg,Normal,136.1,145.31,146.48,10.35,Type_IV
24505.jpg,Normal,148.29,142.35,123.87,-63.11,Type_VI
24509.jpg,Normal,161.45,141.54,151.75,29.28,Type_III
24514.jpg,Normal,124.89,146.32,158.09,-1.95,Type_V
24594.jpg,Normal,163.59,128.0,128.0,90.0,Type_I
24597.jpg,Normal,140.03,141.21,147.37,14.23,Type_IV
24600.jpg,Normal,198.93,147.44,140.44,66.06,Type_I
24606.jpg,Normal,51.26,139.59,144.29,-61.42,Type_VI
24608.jpg,Normal,125.98,143.68,157.61,-1.15,Type_V
24609.jpg,Normal,153.59,128.57,123.32,-65.43,Type_VI
24612.jpg,Normal,126.57,139.46,141.31,-1.57,Type_V
2474.jpg,Normal,89.34,151.16,154.66,-29.3,Type_V
24740.jpg,Normal,124.47,146.96,149.96,-3.1,Type_V
24748.jpg,Normal,169.03,149.65,127.02,-86.55,Type_VI
24753.jpg,Normal,38.63,135.85,144.37,-64.85,Type_VI
24755.jpg,Normal,123.51,145.82,151.41,-3.82,Type_V
24759.jpg,Normal,119.63,157.04,146.61,-9.42,Type_V
2476.jpg,Normal,156.21,137.74,153.62,23.72,Type_IV
24869.jpg,Normal,128.76,145.7,143.1,1.88,Type_V
24873.jpg,Normal,119.71,149.47,153.78,-6.76,Type_V
24876.jpg,Normal,97.65,148.08,154.46,-23.86,Type_V
24883.jpg,Normal,95.62,137.91,141.6,-42.58,Type_VI
24888.jpg,Normal,102.44,141.08,155.12,-19.92,Type_V
24958.jpg,Normal,53.22,134.15,134.41,-77.6,Type_VI
2496.jpg,Normal,167.48,156.39,148.33,37.64,Type_III
24962.jpg,Normal,123.73,145.34,147.48,-4.34,Type_V
24966.jpg,Normal,75.64,140.15,121.34,71.86,Type_I
24968.jpg,Normal,170.85,149.26,151.25,36.18,Type_III
25110.jpg,Normal,31.53,131.73,132.53,-83.14,Type_VI
25115.jpg,Normal,60.92,145.42,148.19,-52.29,Type_VI
25121.jpg,Normal,194.15,128.0,128.0,90.0,Type_I
25122.jpg,Normal,40.24,139.78,137.01,-75.25,Type_VI
25123.jpg,Normal,174.2,144.28,159.6,30.1,Type_III
25124.jpg,Normal,146.71,153.78,159.78,13.34,Type_IV
25126.jpg,Normal,139.77,148.45,156.71,9.52,Type_V
25212.jpg,Normal,137.28,140.05,136.69,23.8,Type_IV
25224.jpg,Normal,167.23,135.05,128.65,87.6,Type_I
25226.jpg,Normal,185.75,136.1,152.58,42.91,Type_II
25228.jpg,Normal,96.79,145.8,136.86,-53.64,Type_VI
2523.jpg,Normal,88.98,143.86,148.01,-37.05,Type_VI
25237.jpg,Normal,83.18,136.14,127.46,88.21,Type_I
25245.jpg,Normal,117.57,148.55,147.75,-11.15,Type_V
25268.jpg,Normal,182.18,125.24,145.55,50.71,Type_II
25304.jpg,Normal,150.34,146.31,159.58,15.83,Type_IV
25305.jpg,Normal,88.01,140.31,142.49,-46.91,Type_VI
25312.jpg,Normal,114.28,144.62,150.51,-12.97,Type_V
25318.jpg,Normal,189.16,141.63,145.24,54.5,Type_II
25319.jpg,Normal,128.5,144.92,141.9,1.62,Type_V
25404.jpg,Normal,172.66,144.03,144.94,46.28,Type_II
25434.jpg,Normal,127.26,167.0,168.86,-0.13,Type_V
25438.jpg,Normal,126.96,145.84,161.25,-0.37,Type_V
25446.jpg,Normal,120.05,135.43,143.3,-10.82,Type_V
25447.jpg,Normal,124.01,143.17,147.92,-3.93,Type_V
25536.jpg,Normal,150.78,137.6,136.85,45.89,Type_II
25540.jpg,Normal,153.14,149.96,157.73,18.69,Type_IV
25549.jpg,Normal,194.22,144.16,149.5,50.59,Type_II
25589.jpg,Normal,158.15,144.78,139.02,47.47,Type_II
25656.jpg,Normal,87.11,145.16,151.3,-34.21,Type_VI
25795.jpg,Normal,177.38,138.79,139.89,58.7,Type_I
25796.jpg,Normal,30.79,134.97,139.47,-73.17,Type_VI
25798.jpg,Normal,31.91,132.59,130.75,-85.81,Type_VI
25804.jpg,Normal,85.19,143.59,141.79,-50.26,Type_VI
25806.jpg,Normal,151.94,142.57,142.64,33.21,Type_III
2581.jpg,Normal,56.38,135.35,133.77,-78.3,Type_VI
25810.jpg,Normal,120.93,157.1,157.02,-5.07,Type_V
25925.jpg,Normal,157.32,142.12,147.16,31.4,Type_III
25926.jpg,Normal,176.12,150.97,155.11,35.11,Type_III
25928.jpg,Normal,147.0,134.07,139.16,34.43,Type_III
25930.jpg,Normal,71.57,151.29,145.04,-52.15,Type_VI
25932.jpg,Normal,131.46,149.12,149.51,4.13,Type_V
25935.jpg,Normal,123.18,139.14,134.29,-15.08,Type_V
25942.jpg,Normal,198.49,135.34,139.21,68.07,Type_I
25944.jpg,Normal,193.53,144.89,146.69,54.17,Type_II
25945.jpg,Normal,88.32,138.8,126.15,83.13,Type_I
26024.jpg,Normal,180.64,134.84,154.71,37.96,Type_III
26028.jpg,Normal,90.2,142.36,137.86,-56.03,Type_VI
26031.jpg,Normal,112.25,151.09,152.62,-13.65,Type_V
26032.jpg,Normal,202.61,145.02,106.61,-54.01,Type_VI
26044.jpg,Normal,187.36,142.5,137.95,67.03,Type_I
26047.jpg,Normal,112.48,182.92,181.76,-6.25,Type_V
26048.jpg,Normal,201.94,134.52,142.76,63.17,Type_I
26050.jpg,Normal,177.29,140.36,143.86,50.91,Type_II
26085.jpg,Normal,187.5,150.37,156.36,39.68,Type_III
26148.jpg,Normal,174.1,144.62,145.85,45.68,Type_II
26149.jpg,Normal,61.07,142.77,140.74,-63.93,Type_VI
26281.jpg,Normal,109.34,151.42,149.63,-18.23,Type_V
26283.jpg,Normal,149.55,145.7,143.28,29.5,Type_III
26284.jpg,Normal,32.55,138.7,140.12,-71.96,Type_VI
26288.jpg,Normal,99.55,132.31,131.21,-73.67,Type_VI
26289.jpg,Normal,69.91,135.39,134.84,-73.16,Type_VI
2629.jpg,Normal,110.72,152.79,137.04,-36.06,Type_VI
26290.jpg,Normal,108.12,141.81,144.29,-25.01,Type_V
26292.jpg,Normal,154.82,146.52,154.99,21.65,Type_IV
26384.jpg,Normal,136.42,153.61,154.86,7.42,Type_V
26390.jpg,Normal,104.37,145.51,142.77,-31.56,Type_VI
26391.jpg,Normal,105.62,140.14,138.14,-40.24,Type_VI
26396.jpg,Normal,116.85,146.03,146.57,-12.67,Type_V
26397.jpg,Normal,81.22,136.93,111.79,48.23,Type_II
26401.jpg,Normal,181.46,140.18,148.72,45.6,Type_II
26405.jpg,Normal,181.07,145.68,132.75,77.26,Type_I
26530.jpg,Normal,114.75,141.47,146.07,-15.46,Type_V
26532.jpg,Normal,153.73,147.48,145.76,30.07,Type_III
26533.jpg,Normal,93.88,157.62,161.75,-21.34,Type_V
26545.jpg,Normal,97.7,151.62,155.0,-23.41,Type_V
26561.jpg,Normal,158.7,148.54,146.89,32.94,Type_III
26562.jpg,Normal,174.51,140.31,136.42,65.44,Type_I
2661.jpg,Normal,66.85,145.93,148.89,-48.71,Type_VI
26686.jpg,Normal,120.2,139.82,138.38,-15.41,Type_V
26833.jpg,Normal,178.25,142.14,147.62,45.41,Type_II
26834.jpg,Normal,42.45,138.03,143.78,-64.68,Type_VI
26840.jpg,Normal,131.88,149.39,142.47,6.77,Type_V
26843.jpg,Normal,89.4,140.94,146.78,-38.5,Type_VI
26909.jpg,Normal,154.98,146.22,142.38,36.85,Type_III
26915.jpg,Normal,141.11,147.48,167.01,7.79,Type_V
26919.jpg,Normal,166.26,143.79,143.95,43.62,Type_II
2692.jpg,Normal,150.62,148.24,145.44,27.47,Type_IV
26923.jpg,Normal,160.38,149.21,135.6,59.48,Type_I
26925.jpg,Normal,125.64,151.91,152.7,-1.7,Type_V
26998.jpg,Normal,110.87,151.18,144.73,-21.3,Type_V
27002.jpg,Normal,185.92,145.89,153.01,42.49,Type_II
27010.jpg,Normal,165.9,149.08,149.72,34.73,Type_III
27014.jpg,Normal,177.45,145.26,144.69,49.56,Type_II
27016.jpg,Normal,111.0,139.31,140.73,-26.95,Type_V
271.jpg,Normal,144.64,143.86,139.55,30.19,Type_III
27101.jpg,Normal,121.66,145.54,140.51,-10.38,Type_V
2720.jpg,Normal,92.52,151.95,148.78,-33.43,Type_VI
27201.jpg,Normal,102.06,133.2,137.83,-45.42,Type_VI
27203.jpg,Normal,99.84,136.66,145.94,-31.16,Type_VI
27287.jpg,Normal,135.38,141.02,138.54,16.34,Type_IV
27289.jpg,Normal,164.47,142.44,139.81,50.84,Type_II
27298.jpg,Normal,100.65,141.01,138.17,-45.99,Type_VI
27301.jpg,Normal,86.11,139.51,135.01,-66.63,Type_VI
27302.jpg,Normal,159.66,142.78,142.64,40.75,Type_III
27360.jpg,Normal,103.52,144.89,136.64,-47.44,Type_VI
27386.jpg,Normal,58.87,136.75,141.07,-64.1,Type_VI
27397.jpg,Normal,151.73,141.47,140.87,36.44,Type_III
27398.jpg,Normal,115.85,141.04,135.59,-31.04,Type_VI
27461.jpg,Normal,75.29,135.31,134.85,-71.52,Type_VI
27492.jpg,Normal,53.02,139.34,137.25,-72.43,Type_VI
27528.jpg,Normal,118.44,154.91,171.63,-4.65,Type_V
27565.jpg,Normal,122.19,143.37,153.36,-4.7,Type_V
276.jpg,Normal,99.97,138.75,128.08,-89.56,Type_VI
2760.jpg,Normal,107.88,147.71,150.36,-18.99,Type_V
27604.jpg,Normal,207.99,130.02,137.04,74.01,Type_I
27609.jpg,Normal,139.97,134.68,145.53,15.59,Type_IV
27610.jpg,Normal,177.5,147.89,152.25,38.96,Type_III
27615.jpg,Normal,208.18,138.81,143.66,63.67,Type_I
27616.jpg,Normal,108.94,141.84,139.09,-33.28,Type_VI
2762.jpg,Normal,102.73,150.45,151.68,-22.3,Type_V
27620.jpg,Normal,131.43,147.25,141.71,6.42,Type_V
27622.jpg,Normal,157.91,150.57,146.8,32.38,Type_III
27625.jpg,Normal,138.05,147.84,160.49,7.26,Type_V
27627.jpg,Normal,124.0,149.14,146.68,-4.2,Type_V
2771.jpg,Normal,110.66,136.9,148.09,-18.2,Type_V
27711.jpg,Normal,104.2,133.82,150.65,-21.97,Type_V
27715.jpg,Normal,84.57,143.28,142.27,-49.71,Type_VI
27719.jpg,Normal,140.46,154.24,173.44,6.38,Type_V
27720.jpg,Normal,98.62,138.96,142.26,-38.45,Type_VI
27836.jpg,Normal,162.45,147.77,155.3,26.66,Type_IV
27840.jpg,Normal,130.65,142.81,137.6,7.33,Type_V
27846.jpg,Normal,142.11,150.18,141.95,22.32,Type_IV
27852.jpg,Normal,109.88,151.33,154.72,-14.5,Type_V
27858.jpg,Normal,159.15,144.23,139.68,46.74,Type_II
27952.jpg,Normal,177.63,142.48,137.04,65.31,Type_I
27953.jpg,Normal,87.26,128.22,137.56,-58.78,Type_VI
27954.jpg,Normal,139.62,174.12,148.12,13.29,Type_IV
27955.jpg,Normal,138.86,131.22,138.29,23.43,Type_IV
27956.jpg,Normal,183.44,149.3,154.05,40.09,Type_III
2796.jpg,Normal,148.46,146.14,148.39,21.96,Type_IV
27960.jpg,Normal,121.47,140.47,151.29,-5.8,Type_V
27961.jpg,Normal,136.49,128.88,145.39,11.46,Type_IV
27963.jpg,Normal,65.51,132.5,129.95,-85.41,Type_VI
28023.jpg,Normal,75.1,136.24,140.78,-58.12,Type_VI
28024.jpg,Normal,142.95,139.6,141.21,24.63,Type_IV
28035.jpg,Normal,141.0,151.3,150.14,13.45,Type_IV
28047.jpg,Normal,84.38,141.75,143.78,-46.97,Type_VI
28122.jpg,Normal,103.42,149.0,151.52,-21.87,Type_V
28130.jpg,Normal,94.98,146.82,143.07,-40.25,Type_VI
28233.jpg,Normal,170.89,145.57,151.22,36.24,Type_III
2831.jpg,Normal,87.19,139.42,136.23,-62.51,Type_VI
28311.jpg,Normal,175.68,145.15,157.87,32.31,Type_III
28313.jpg,Normal,80.76,137.35,134.75,-69.8,Type_VI
28318.jpg,Normal,128.67,146.06,148.34,1.29,Type_V
28320.jpg,Normal,58.54,138.58,144.23,-59.02,Type_VI
28323.jpg,Normal,55.5,138.23,144.64,-59.49,Type_VI
2833.jpg,Normal,144.77,143.18,145.07,21.65,Type_IV
28334.jpg,Normal,130.22,161.83,175.9,1.28,Type_V
28412.jpg,Normal,92.86,144.46,154.26,-27.35,Type_V
28416.jpg,Normal,107.15,145.42,147.04,-22.74,Type_V
28417.jpg,Normal,164.99,150.28,153.75,29.73,Type_III
28418.jpg,Normal,143.36,139.57,158.62,11.49,Type_IV
28423.jpg,Normal,122.89,140.32,147.84,-5.2,Type_V
28523.jpg,Normal,70.06,143.62,128.15,-89.63,Type_VI
28530.jpg,Normal,127.07,142.29,146.75,-0.51,Type_V
28531.jpg,Normal,64.88,138.13,140.28,-63.43,Type_VI
28537.jpg,Normal,32.3,139.26,138.6,-74.16,Type_VI
28601.jpg,Normal,135.86,138.39,139.49,15.93,Type_IV
28607.jpg,Normal,128.3,155.23,152.72,0.73,Type_V
28611.jpg,Normal,52.13,137.14,142.8,-63.41,Type_VI
28616.jpg,Normal,110.02,146.23,146.15,-20.69,Type_V
28619.jpg,Normal,214.04,140.07,139.93,70.63,Type_I
28692.jpg,Normal,117.77,138.32,140.92,-16.45,Type_V
28693.jpg,Normal,163.72,138.22,145.76,38.65,Type_III
2870.jpg,Normal,57.95,135.13,134.61,-76.37,Type_VI
28702.jpg,Normal,124.69,140.05,168.17,-1.57,Type_V
28704.jpg,Normal,123.6,151.47,126.5,45.49,Type_II
28714.jpg,Normal,57.55,138.39,139.53,-67.19,Type_VI
2884.jpg,Normal,94.26,130.28,119.08,55.62,Type_I
